Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;01;14;09;00;0.26;78.00;0.00;0.00;0.00;0.00;19.05;112.20
2018;01;14;10;00;1.40;73.00;0.00;0.00;0.00;0.00;20.33;112.93
2018;01;14;11;00;2.66;69.00;0.00;0.00;0.00;0.00;17.99;109.89
2018;01;14;12;00;3.83;66.00;0.00;0.00;0.00;0.00;15.73;105.95
2018;01;14;13;00;6.28;56.00;0.00;0.00;0.00;0.00;21.41;109.65
2018;01;14;14;00;7.31;50.00;0.00;0.00;0.00;0.00;20.15;108.76
2018;01;14;15;00;7.57;49.00;0.00;0.00;0.00;0.00;17.31;106.93
2018;01;14;16;00;7.09;53.00;0.00;0.00;0.00;0.00;12.85;101.31
2018;01;14;17;00;5.98;59.00;0.00;0.00;0.00;0.00;9.73;92.12
2018;01;14;18;00;4.55;66.00;0.00;0.00;0.00;0.00;8.65;106.93
2018;01;14;19;00;3.08;72.00;0.00;0.00;0.00;0.00;8.71;128.29
2018;01;14;20;00;2.39;75.00;0.00;0.00;0.00;0.00;8.65;135.00
2018;01;14;21;00;2.02;74.00;0.00;0.00;0.00;0.00;10.01;127.69
2018;01;14;22;00;1.56;73.00;0.00;0.00;0.00;0.00;11.30;127.23
2018;01;14;23;00;1.08;72.00;0.00;0.00;0.00;0.00;9.96;130.60
2018;01;15;00;00;0.47;75.00;0.00;0.00;0.00;0.00;8.94;130.10
2018;01;15;01;00;1.15;65.00;0.00;0.00;0.00;0.00;8.50;126.38
2018;01;15;02;00;1.18;63.00;0.00;0.00;0.00;0.00;7.24;116.57
2018;01;15;03;00;1.01;62.00;0.00;0.00;0.00;0.00;6.95;111.25
2018;01;15;04;00;1.46;58.00;0.00;0.00;0.00;0.00;4.33;131.63
2018;01;15;05;00;1.64;56.00;0.00;0.00;0.00;0.00;5.40;143.13
2018;01;15;06;00;2.16;55.00;0.00;0.00;0.00;0.00;7.20;126.87
2018;01;15;07;00;2.10;62.00;0.00;0.00;0.00;0.00;8.29;124.38
2018;01;15;08;00;2.16;65.00;0.00;0.00;0.00;0.00;7.49;125.22
2018;01;15;09;00;2.84;65.00;0.00;0.00;0.00;0.00;6.30;120.96
2018;01;15;10;00;3.67;66.00;0.00;0.00;0.00;0.00;5.19;123.69
2018;01;15;11;00;5.35;71.00;0.00;0.00;0.00;0.00;4.55;161.57
2018;01;15;12;00;7.56;65.00;0.00;0.00;0.00;0.00;6.73;195.52
2018;01;15;13;00;9.05;57.00;0.00;0.00;0.00;0.00;7.79;236.31
2018;01;15;14;00;10.42;54.00;0.00;0.00;0.00;0.00;9.83;246.25
2018;01;15;15;00;10.16;51.00;0.00;0.00;0.00;0.00;19.96;219.14
2018;01;15;16;00;8.63;56.00;0.00;0.00;0.00;0.00;21.39;216.10
2018;01;15;17;00;7.75;60.00;0.00;0.00;0.00;0.00;22.57;213.94
2018;01;15;18;00;7.28;65.00;0.00;0.00;0.00;0.00;24.57;214.85
2018;01;15;19;00;7.22;66.00;0.00;0.00;0.00;0.00;26.32;220.01
2018;01;15;20;00;7.45;65.00;0.00;0.20;0.00;0.00;24.36;214.16
2018;01;15;21;00;7.61;63.00;0.00;0.40;0.00;0.00;31.63;228.69
2018;01;15;22;00;7.36;63.00;0.00;0.30;0.00;0.00;40.38;230.06
2018;01;15;23;00;6.79;66.00;0.00;0.30;0.00;0.00;48.13;231.07
2018;01;16;00;00;6.91;65.00;0.00;0.10;0.00;0.00;45.24;235.05
2018;01;16;01;00;6.84;65.00;0.00;0.10;0.00;0.00;44.83;235.80
2018;01;16;02;00;6.99;66.00;0.00;0.10;0.00;0.00;43.47;238.55
2018;01;16;03;00;6.88;68.00;0.10;0.10;0.00;0.00;40.95;240.51
2018;01;16;04;00;6.63;71.00;0.10;0.00;0.00;0.00;37.24;240.46
2018;01;16;05;00;6.61;72.00;0.10;0.20;0.00;0.00;35.28;241.34
2018;01;16;06;00;6.49;73.00;0.00;0.30;0.00;0.00;35.43;242.13
2018;01;16;07;00;6.52;74.00;0.00;0.30;0.00;0.00;35.26;242.65
2018;01;16;08;00;6.73;76.00;0.10;0.30;0.00;0.00;34.43;248.53
2018;01;16;09;00;6.98;78.00;0.00;0.30;0.00;0.00;33.59;250.59
2018;01;16;10;00;7.56;76.00;0.00;0.40;0.00;0.00;38.51;256.48
2018;01;16;11;00;7.65;74.00;0.10;0.50;0.00;0.00;41.56;255.96
2018;01;16;12;00;7.95;74.00;0.80;0.40;0.00;0.00;37.92;257.94
2018;01;16;13;00;9.20;78.00;1.00;0.70;0.00;0.00;42.53;267.09
2018;01;16;14;00;8.83;77.00;0.30;0.40;0.00;0.00;40.69;268.48
2018;01;16;15;00;8.46;76.00;0.40;0.40;0.00;0.00;40.16;264.34
2018;01;16;16;00;8.18;75.00;0.60;0.20;0.00;0.00;39.66;261.65
2018;01;16;17;00;7.81;76.00;1.00;0.00;0.00;0.00;38.71;260.36
2018;01;16;18;00;7.55;77.00;0.90;0.30;0.00;0.00;38.85;262.55
2018;01;16;19;00;7.32;77.00;0.90;0.30;0.00;0.00;40.07;261.21
2018;01;16;20;00;6.97;78.00;0.40;0.20;0.00;0.00;39.54;259.51
2018;01;16;21;00;6.69;79.00;0.00;0.20;0.00;0.00;40.19;260.20
2018;01;16;22;00;6.23;78.00;0.20;0.30;0.00;0.00;40.07;261.21
2018;01;16;23;00;6.06;79.00;0.30;0.60;0.00;0.00;39.00;260.97
2018;01;17;00;00;5.85;81.00;0.00;0.70;0.00;0.00;37.73;262.87
2018;01;17;01;00;5.53;81.00;0.00;0.50;0.00;0.00;39.40;264.76
2018;01;17;02;00;4.86;81.00;0.00;0.90;0.00;0.00;41.14;265.99
2018;01;17;03;00;4.58;81.00;0.00;0.60;0.00;0.00;39.83;263.77
2018;01;17;04;00;4.25;81.00;0.00;0.50;0.00;0.00;40.32;262.30
2018;01;17;05;00;3.80;82.00;0.00;0.70;0.00;0.00;42.94;266.15
2018;01;17;06;00;3.33;82.00;0.00;0.50;0.00;0.00;40.40;266.42
2018;01;17;07;00;3.14;82.00;0.00;0.40;0.00;0.00;43.92;270.00
2018;01;17;08;00;2.83;85.00;0.20;0.20;0.00;0.00;37.44;270.55
2018;01;17;09;00;2.95;85.00;0.20;0.20;0.14;0.00;33.84;270.00
2018;01;17;10;00;3.41;82.00;1.10;0.70;0.00;0.00;40.68;262.37
2018;01;17;11;00;3.64;81.00;1.30;1.00;0.00;0.00;49.68;269.58
2018;01;17;12;00;4.17;73.00;1.00;0.60;0.70;0.00;51.12;281.78
2018;01;17;13;00;3.27;71.00;0.10;0.20;0.07;0.00;47.33;284.99
2018;01;17;14;00;3.74;70.00;0.20;0.00;0.14;0.00;48.65;280.23
2018;01;17;15;00;3.86;71.00;0.30;0.00;0.21;0.00;50.55;280.67
2018;01;17;16;00;3.72;72.00;0.10;0.20;0.00;0.00;49.66;279.60
2018;01;17;17;00;3.02;78.00;0.00;0.20;0.00;0.00;47.20;277.45
2018;01;17;18;00;2.76;81.00;0.00;0.00;0.00;0.00;44.61;276.95
2018;01;17;19;00;2.82;80.00;0.00;0.20;0.00;0.14;44.07;274.69
2018;01;17;20;00;2.72;81.00;0.00;0.30;0.00;0.21;41.77;271.48
2018;01;17;21;00;2.26;84.00;0.00;0.30;0.00;0.21;40.06;265.88
2018;01;17;22;00;2.68;84.00;0.00;0.20;0.00;0.14;45.07;266.79
2018;01;17;23;00;2.83;85.00;0.00;0.20;0.00;0.14;43.93;269.06
2018;01;18;00;00;2.94;85.00;0.00;0.20;0.00;0.00;41.76;269.51
2018;01;18;01;00;2.98;85.00;0.00;0.00;0.00;0.00;39.96;269.48
2018;01;18;02;00;3.19;85.00;0.00;0.00;0.00;0.00;36.04;267.14
2018;01;18;03;00;3.40;84.00;0.00;0.00;0.00;0.00;38.18;261.87
2018;01;18;04;00;3.53;81.00;0.00;0.30;0.00;0.00;39.17;252.90
2018;01;18;05;00;3.62;79.00;0.00;0.40;0.00;0.28;39.95;245.51
2018;01;18;06;00;3.85;77.00;0.00;0.30;0.00;0.21;40.69;239.12
2018;01;18;07;00;4.25;77.00;0.10;0.40;0.00;0.28;43.86;234.35
2018;01;18;08;00;4.06;80.00;0.40;0.60;0.00;0.42;52.53;235.33
2018;01;18;09;00;5.13;74.00;0.50;0.80;0.00;0.56;61.06;238.75
2018;01;18;10;00;6.17;72.00;0.20;1.00;0.00;0.70;62.93;237.86
2018;01;18;11;00;6.93;70.00;0.00;0.70;0.00;0.00;58.21;236.60
2018;01;18;12;00;7.98;68.00;0.00;0.70;0.00;0.00;57.79;239.28
2018;01;18;13;00;8.91;68.00;0.00;0.20;0.00;0.00;44.44;244.06
2018;01;18;14;00;9.38;69.00;0.00;0.20;0.00;0.00;42.34;243.22
2018;01;18;15;00;9.54;70.00;0.00;0.30;0.00;0.00;40.26;242.29
2018;01;18;16;00;9.49;71.00;0.00;0.10;0.00;0.00;39.16;240.84
2018;01;18;17;00;8.77;75.00;0.00;0.10;0.00;0.00;36.09;241.39
2018;01;18;18;00;8.71;76.00;0.00;0.40;0.00;0.00;36.39;244.20
2018;01;18;19;00;8.77;78.00;0.00;0.50;0.00;0.00;39.00;246.04
2018;01;18;20;00;8.80;79.00;0.00;0.60;0.00;0.00;39.19;249.57
2018;01;18;21;00;8.87;79.00;0.40;0.60;0.00;0.00;38.48;252.58
2018;01;18;22;00;8.61;80.00;0.20;0.40;0.00;0.00;38.68;255.45
2018;01;18;23;00;8.30;81.00;0.00;0.20;0.00;0.00;37.29;259.99
2018;01;19;00;00;8.09;80.00;0.00;0.20;0.00;0.00;36.83;265.52
2018;01;19;01;00;7.47;82.00;0.10;0.20;0.00;0.00;33.93;274.26
2018;01;19;02;00;6.56;79.00;0.70;0.30;0.00;0.00;32.38;278.31
2018;01;19;03;00;5.52;81.00;0.20;0.20;0.00;0.00;28.41;278.75
2018;01;19;04;00;5.12;81.00;0.00;0.30;0.00;0.00;25.76;277.22
2018;01;19;05;00;4.88;82.00;0.10;0.20;0.00;0.00;25.57;279.73
2018;01;19;06;00;4.60;82.00;0.00;0.40;0.00;0.00;24.03;278.62
2018;01;19;07;00;4.22;81.00;0.00;0.80;0.00;0.00;23.93;276.91
2018;01;19;08;00;3.96;82.00;0.00;1.10;0.00;0.00;23.58;277.02
2018;01;19;09;00;3.75;79.00;0.20;0.50;0.14;0.00;23.54;276.15
2018;01;19;10;00;4.34;75.00;0.40;0.20;0.28;0.00;25.33;275.71
2018;01;19;11;00;4.71;71.00;0.30;0.10;0.21;0.00;25.92;279.59
2018;01;19;12;00;4.73;70.00;0.30;0.30;0.21;0.00;23.86;275.19
2018;01;19;13;00;5.78;67.00;0.30;0.10;0.00;0.00;23.58;262.98
2018;01;19;14;00;6.66;63.00;0.50;0.10;0.00;0.00;22.67;259.94
2018;01;19;15;00;6.24;66.00;0.60;0.30;0.00;0.00;21.66;248.55
2018;01;19;16;00;5.49;76.00;0.20;0.10;0.00;0.00;16.70;232.88
2018;01;19;17;00;5.16;76.00;0.40;0.40;0.00;0.00;20.30;232.93
2018;01;19;18;00;4.87;78.00;0.30;0.50;0.00;0.00;25.26;237.22
2018;01;19;19;00;4.08;83.00;0.20;0.40;0.00;0.00;22.55;250.41
2018;01;19;20;00;3.36;86.00;0.60;0.60;0.00;0.00;23.86;264.81
2018;01;19;21;00;2.88;87.00;0.20;1.00;0.00;0.00;21.97;268.12
2018;01;19;22;00;2.99;85.00;0.00;0.80;0.00;0.00;26.28;270.00
2018;01;19;23;00;2.68;84.00;0.00;0.10;0.00;0.00;25.92;270.00
2018;01;20;00;00;2.71;84.00;0.00;0.10;0.00;0.00;24.58;264.96
2018;01;20;01;00;2.96;83.00;0.00;0.00;0.00;0.00;25.15;256.76
2018;01;20;02;00;2.93;82.00;0.00;0.00;0.00;0.00;26.72;255.96
2018;01;20;03;00;2.84;83.00;0.00;0.10;0.00;0.07;26.63;256.72
2018;01;20;04;00;2.51;86.00;0.00;0.30;0.00;0.21;27.21;252.28
2018;01;20;05;00;2.56;85.00;0.00;0.40;0.00;0.28;26.22;261.31
2018;01;20;06;00;2.30;85.00;0.00;0.30;0.00;0.21;22.61;260.84
2018;01;20;07;00;2.35;84.00;0.00;0.10;0.00;0.07;22.53;257.07
2018;01;20;08;00;2.74;81.00;0.00;0.10;0.00;0.07;21.42;245.16
2018;01;20;09;00;3.55;75.00;0.00;0.10;0.00;0.00;26.43;240.64
2018;01;20;10;00;4.26;72.00;0.00;0.20;0.00;0.00;28.80;233.13
2018;01;20;11;00;4.55;69.00;0.00;0.20;0.00;0.00;33.35;224.56
2018;01;20;12;00;5.00;64.00;0.00;0.20;0.00;0.00;36.66;225.80
2018;01;20;13;00;5.96;60.00;0.00;0.00;0.00;0.00;28.35;220.36
2018;01;20;14;00;5.29;62.00;0.00;0.00;0.00;0.00;31.83;217.65
2018;01;20;15;00;5.49;64.00;0.00;0.00;0.00;0.00;31.26;208.93
2018;01;20;16;00;5.32;67.00;0.20;0.70;0.00;0.00;35.36;215.47
2018;01;20;17;00;5.28;68.00;0.30;1.10;0.00;0.00;34.86;234.67
2018;01;20;18;00;7.58;72.00;0.30;1.50;0.00;0.00;39.85;247.14
2018;01;20;19;00;7.93;78.00;0.00;1.00;0.00;0.00;44.88;256.08
2018;01;20;20;00;7.76;83.00;0.00;0.90;0.00;0.00;42.60;265.64
2018;01;20;21;00;7.27;86.00;0.00;1.00;0.00;0.00;37.42;277.74
2018;01;20;22;00;6.68;87.00;0.10;1.00;0.00;0.00;29.14;295.62
2018;01;20;23;00;5.84;78.00;0.00;0.80;0.00;0.00;27.87;298.55
2018;01;21;00;00;5.12;81.00;0.40;0.70;0.00;0.00;24.47;296.19
2018;01;21;01;00;4.71;83.00;0.10;0.50;0.00;0.00;21.53;290.56
2018;01;21;02;00;3.97;87.00;0.00;0.40;0.00;0.00;19.21;282.99
2018;01;21;03;00;3.41;89.00;0.00;0.20;0.00;0.00;18.81;275.49
2018;01;21;04;00;3.39;89.00;0.00;0.10;0.00;0.00;19.52;275.29
2018;01;21;05;00;3.32;89.00;0.00;0.10;0.00;0.00;23.09;280.78
2018;01;21;06;00;3.14;86.00;0.00;0.10;0.00;0.00;22.61;283.82
2018;01;21;07;00;3.09;86.00;0.00;0.10;0.00;0.00;20.15;288.76
2018;01;21;08;00;2.88;87.00;0.00;0.10;0.00;0.00;17.92;292.44
2018;01;21;09;00;3.24;86.00;0.00;0.10;0.00;0.00;16.12;293.70
2018;01;21;10;00;3.71;83.00;0.00;0.00;0.00;0.00;13.22;299.36
2018;01;21;11;00;4.45;74.00;0.00;0.00;0.00;0.00;10.69;315.00
2018;01;21;12;00;5.13;69.00;0.00;0.00;0.00;0.00;10.01;322.31
2018;01;21;13;00;5.25;62.00;0.00;0.00;0.00;0.00;5.15;347.91
2018;01;21;14;00;5.31;60.00;0.00;0.00;0.00;0.00;2.10;59.04
2018;01;21;15;00;5.37;60.00;0.00;0.00;0.00;0.00;2.81;129.81
2018;01;21;16;00;5.74;60.00;0.00;0.00;0.00;0.00;1.80;180.00
2018;01;21;17;00;5.42;64.00;0.00;0.00;0.00;0.00;2.28;251.57
2018;01;21;18;00;5.12;66.00;0.00;0.00;0.00;0.00;1.84;101.31
2018;01;21;19;00;5.08;66.00;0.00;0.10;0.00;0.00;3.22;116.57
2018;01;21;20;00;5.08;68.00;0.00;0.40;0.00;0.00;5.12;140.71
2018;01;21;21;00;4.98;73.00;0.00;0.70;0.00;0.00;6.76;154.80
2018;01;21;22;00;4.24;83.00;0.40;0.90;0.00;0.63;11.17;159.23
2018;01;21;23;00;4.05;82.00;1.30;1.10;0.00;0.77;14.06;166.68
2018;01;22;00;00;4.03;82.00;1.50;1.50;0.00;0.00;14.81;154.06
2018;01;22;01;00;4.67;85.00;1.60;1.70;0.00;0.00;11.11;155.10
2018;01;22;02;00;7.06;88.00;2.30;2.00;0.00;0.00;6.49;250.56
2018;01;22;03;00;8.48;84.00;2.10;1.80;0.00;0.00;18.58;261.09
2018;01;22;04;00;8.81;84.00;2.00;1.50;0.00;0.00;28.11;260.42
2018;01;22;05;00;9.18;85.00;1.80;1.40;0.00;0.00;30.32;265.91
2018;01;22;06;00;9.34;84.00;0.70;1.70;0.00;0.00;31.09;264.69
2018;01;22;07;00;9.49;84.00;0.00;1.00;0.00;0.00;32.81;266.86
2018;01;22;08;00;9.48;85.00;0.00;0.40;0.00;0.00;31.49;264.09
2018;01;22;09;00;9.72;84.00;0.00;0.40;0.00;0.00;30.86;262.63
2018;01;22;10;00;9.84;85.00;0.00;0.30;0.00;0.00;28.67;262.79
2018;01;22;11;00;10.09;84.00;0.00;0.20;0.00;0.00;29.16;269.29
2018;01;22;12;00;10.17;81.00;0.00;0.10;0.00;0.00;25.98;273.97
2018;01;22;13;00;11.22;84.00;1.70;2.40;0.00;0.00;25.85;257.13
2018;01;22;14;00;12.25;82.00;0.90;1.50;0.00;0.00;30.30;260.43
2018;01;22;15;00;11.95;84.00;1.20;0.90;0.00;0.00;29.70;263.74
2018;01;22;16;00;11.65;88.00;2.10;1.20;0.00;0.00;26.46;284.98
2018;01;22;17;00;7.67;84.00;2.50;1.10;0.00;0.00;15.55;354.69
2018;01;22;18;00;8.11;95.00;1.20;1.40;0.00;0.00;13.39;306.25
2018;01;22;19;00;7.94;92.00;0.00;0.40;0.00;0.00;11.17;271.85
2018;01;22;20;00;7.52;86.00;0.00;0.00;0.00;0.00;17.02;276.07
2018;01;22;21;00;8.20;86.00;0.00;0.00;0.00;0.00;18.72;268.90
2018;01;22;22;00;8.18;87.00;0.00;0.00;0.00;0.00;19.93;253.20
2018;01;22;23;00;7.92;86.00;0.00;0.10;0.00;0.00;20.28;263.88
2018;01;23;00;00;7.85;88.00;0.00;0.10;0.00;0.00;18.00;268.85
2018;01;23;01;00;6.32;86.00;0.00;0.10;0.00;0.00;17.58;280.62
2018;01;23;02;00;6.23;90.00;0.00;0.00;0.00;0.00;8.21;285.26
2018;01;23;03;00;7.11;89.00;0.00;0.00;0.00;0.00;12.43;259.99
2018;01;23;04;00;5.70;89.00;0.00;0.00;0.00;0.00;14.21;261.25
2018;01;23;05;00;5.49;92.00;0.00;0.00;0.00;0.00;11.90;266.53
2018;01;23;06;00;5.60;94.00;0.00;0.00;0.00;0.00;8.56;255.38
2018;01;23;07;00;5.85;87.00;0.00;0.00;0.00;0.00;12.59;239.04
2018;01;23;08;00;5.09;82.00;0.00;0.00;0.00;0.00;11.53;231.34
2018;01;23;09;00;5.07;80.00;0.00;0.00;0.00;0.00;11.20;225.00
2018;01;23;10;00;6.99;79.00;0.00;0.00;0.00;0.00;10.97;246.80
2018;01;23;11;00;9.07;73.00;0.00;0.00;0.00;0.00;14.78;267.21
2018;01;23;12;00;10.06;70.00;0.00;0.00;0.00;0.00;15.84;270.00
2018;01;23;13;00;8.32;74.00;0.00;0.00;0.00;0.00;13.04;263.66
2018;01;23;14;00;8.59;70.00;0.00;0.00;0.00;0.00;13.49;260.79
2018;01;23;15;00;8.95;68.00;0.00;0.00;0.00;0.00;14.97;260.31
2018;01;23;16;00;8.91;67.00;0.00;0.00;0.00;0.00;14.92;261.67
2018;01;23;17;00;8.31;69.00;0.00;0.00;0.00;0.00;10.24;259.88
2018;01;23;18;00;7.53;72.00;0.00;0.00;0.00;0.00;7.99;234.16
2018;01;23;19;00;7.07;72.00;0.00;0.00;0.00;0.00;7.28;188.53
2018;01;23;20;00;7.35;69.00;0.00;0.00;0.00;0.00;8.22;151.19
2018;01;23;21;00;6.60;71.00;0.00;0.00;0.00;0.00;7.20;126.87
2018;01;23;22;00;6.07;76.00;0.10;0.00;0.00;0.00;8.70;114.44
2018;01;23;23;00;6.37;77.00;0.10;0.00;0.00;0.00;8.56;112.25
2018;01;24;00;00;6.09;83.00;0.00;0.20;0.00;0.00;8.77;109.18
2018;01;24;01;00;6.27;85.00;0.00;0.00;0.00;0.00;8.37;115.46
2018;01;24;02;00;6.98;81.00;0.00;0.00;0.00;0.00;8.05;116.57
2018;01;24;03;00;7.51;80.00;0.00;0.00;0.00;0.00;8.05;116.57
2018;01;24;04;00;7.93;79.00;0.00;0.00;0.00;0.00;8.40;120.96
2018;01;24;05;00;7.83;80.00;0.00;0.00;0.00;0.00;8.40;120.96
2018;01;24;06;00;7.31;81.00;0.00;0.00;0.00;0.00;9.03;113.50
2018;01;24;07;00;6.70;80.00;0.00;0.00;0.00;0.00;9.18;115.56
2018;01;24;08;00;6.55;76.00;0.00;0.00;0.00;0.00;9.83;113.75
2018;01;24;09;00;6.50;76.00;0.00;0.00;0.00;0.00;10.16;112.93
2018;01;24;10;00;7.09;80.00;0.00;0.00;0.00;0.00;8.31;107.65
2018;01;24;11;00;9.25;81.00;0.00;0.00;0.00;0.00;9.23;110.56
2018;01;24;12;00;11.30;75.00;0.00;0.00;0.00;0.00;7.90;114.23
2018;01;24;13;00;12.29;65.00;0.00;0.00;0.00;0.00;9.69;111.80
2018;01;24;14;00;13.53;63.00;0.00;0.00;0.00;0.00;10.50;112.17
2018;01;24;15;00;14.81;54.00;0.00;0.00;0.00;0.00;8.28;180.00
2018;01;24;16;00;14.65;54.00;0.00;0.00;0.00;0.00;10.30;216.47
2018;01;24;17;00;12.46;51.00;0.00;0.00;0.00;0.00;13.80;195.12
2018;01;24;18;00;10.37;51.00;0.00;0.00;0.00;0.00;15.19;193.71
2018;01;24;19;00;9.90;50.00;0.00;0.00;0.00;0.00;12.37;188.37
2018;01;24;20;00;10.08;52.00;0.00;0.00;0.00;0.00;9.03;175.43
2018;01;24;21;00;10.27;59.00;0.00;0.00;0.00;0.00;6.99;168.11
2018;01;24;22;00;10.13;62.00;0.00;0.00;0.00;0.00;5.15;167.91
2018;01;24;23;00;10.13;60.00;0.00;0.00;0.00;0.00;4.33;175.24
2018;01;25;00;00;9.89;59.00;0.00;0.00;0.00;0.00;3.26;186.34
2018;01;25;01;00;9.63;59.00;0.00;0.00;0.00;0.00;2.16;180.00
2018;01;25;02;00;8.95;61.00;0.00;0.00;0.00;0.00;3.89;146.31
2018;01;25;03;00;7.84;66.00;0.00;0.00;0.00;0.00;6.37;132.71
2018;01;25;04;00;7.18;68.00;0.00;0.00;0.00;0.00;7.13;135.00
2018;01;25;05;00;6.95;66.00;0.00;0.00;0.00;0.00;7.90;136.85
2018;01;25;06;00;6.65;63.00;0.00;0.00;0.00;0.00;7.93;140.53
2018;01;25;07;00;6.68;60.00;0.00;0.00;0.00;0.00;7.39;136.97
2018;01;25;08;00;6.69;60.00;0.00;0.00;0.00;0.00;7.15;130.91
2018;01;25;09;00;7.52;59.00;0.00;0.00;0.00;0.00;6.92;117.90
2018;01;25;10;00;8.62;58.00;0.00;0.00;0.00;0.00;4.83;116.57
2018;01;25;11;00;9.57;64.00;0.00;0.00;0.00;0.00;3.24;180.00
2018;01;25;12;00;10.88;62.00;0.00;0.00;0.00;0.00;5.35;222.27
2018;01;25;13;00;10.82;62.00;0.00;0.00;0.00;0.00;3.67;348.69
2018;01;25;14;00;11.36;62.00;0.00;0.00;0.00;0.00;2.90;330.26
2018;01;25;15;00;12.41;63.00;0.00;0.00;0.00;0.00;1.14;251.57
2018;01;25;16;00;13.76;57.00;0.00;0.00;0.00;0.00;4.83;206.57
2018;01;25;17;00;13.37;51.00;0.00;0.00;0.00;0.00;10.50;210.96
2018;01;25;18;00;10.95;59.00;0.00;0.00;0.00;0.00;11.18;194.93
2018;01;25;19;00;10.31;61.00;0.00;0.00;0.00;0.00;10.11;175.91
2018;01;25;20;00;10.61;58.00;0.00;0.00;0.00;0.00;8.83;168.23
2018;01;25;21;00;9.65;61.00;0.00;0.00;0.00;0.00;9.18;138.18
2018;01;25;22;00;8.32;71.00;0.00;0.00;0.00;0.00;8.91;136.64
2018;01;25;23;00;7.76;75.00;0.00;0.00;0.00;0.00;7.59;121.43
2018;01;26;00;00;7.35;81.00;0.00;0.00;0.00;0.00;8.09;110.85
2018;01;26;01;00;7.47;79.00;0.00;0.00;0.00;0.00;7.70;100.78
2018;01;26;02;00;6.90;86.00;0.00;0.00;0.00;0.00;7.17;72.47
2018;01;26;03;00;6.55;88.00;0.00;0.00;0.00;0.00;5.80;82.87
2018;01;26;04;00;6.77;83.00;0.00;0.40;0.00;0.00;4.80;102.99
2018;01;26;05;00;6.95;79.00;0.00;0.60;0.00;0.00;4.21;109.98
2018;01;26;06;00;6.95;81.00;0.10;0.80;0.00;0.00;2.90;29.74
2018;01;26;07;00;6.59;94.00;0.30;0.90;0.00;0.00;5.69;18.43
2018;01;26;08;00;6.68;97.00;0.60;0.90;0.00;0.00;9.61;12.99
2018;01;26;09;00;6.31;91.00;0.50;0.90;0.00;0.00;8.85;26.57
2018;01;26;10;00;6.98;86.00;0.20;0.80;0.00;0.00;5.04;360.00
2018;01;26;11;00;7.38;86.00;0.00;0.50;0.00;0.00;4.39;325.01
2018;01;26;12;00;7.56;87.00;0.00;0.40;0.00;0.00;5.80;330.26
2018;01;26;13;00;7.65;89.00;0.00;0.80;0.00;0.00;10.39;345.96
2018;01;26;14;00;7.69;85.00;0.00;0.90;0.00;0.00;11.21;354.47
2018;01;26;15;00;8.11;81.00;0.10;0.60;0.00;0.00;11.18;356.31
2018;01;26;16;00;8.31;79.00;0.00;0.40;0.00;0.00;10.66;348.31
2018;01;26;17;00;8.22;81.00;0.00;0.30;0.00;0.00;10.32;330.75
2018;01;26;18;00;7.55;89.00;0.10;0.40;0.00;0.00;12.07;333.43
2018;01;26;19;00;7.11;93.00;0.40;0.40;0.00;0.00;16.60;347.47
2018;01;26;20;00;6.54;94.00;0.20;0.40;0.00;0.00;18.45;342.98
2018;01;26;21;00;6.22;94.00;0.10;0.40;0.00;0.00;17.76;342.30
2018;01;26;22;00;6.21;95.00;0.00;0.30;0.00;0.00;15.18;337.69
2018;01;26;23;00;5.96;96.00;0.00;0.20;0.00;0.00;13.85;332.10
2018;01;27;00;00;5.83;96.00;0.00;0.00;0.00;0.00;12.77;338.50
2018;01;27;01;00;5.85;95.00;0.00;0.00;0.00;0.00;12.50;311.50
2018;01;27;02;00;5.66;96.00;0.60;0.00;0.00;0.00;13.05;335.56
2018;01;27;03;00;5.55;96.00;1.30;0.00;0.00;0.00;9.34;332.45
2018;01;27;04;00;5.51;96.00;0.50;0.00;0.00;0.00;7.42;320.91
2018;01;27;05;00;5.52;96.00;0.20;0.00;0.00;0.00;5.09;315.00
2018;01;27;06;00;5.47;96.00;0.00;0.00;0.00;0.00;3.60;306.87
2018;01;27;07;00;5.28;96.00;0.00;0.00;0.00;0.00;3.42;288.43
2018;01;27;08;00;5.35;96.00;0.00;0.00;0.00;0.00;2.88;270.00
2018;01;27;09;00;5.73;95.00;0.00;0.00;0.00;0.00;2.19;260.54
2018;01;27;10;00;6.68;91.00;0.00;0.00;0.00;0.00;1.61;206.57
2018;01;27;11;00;8.02;85.00;0.00;0.00;0.00;0.00;0.00;180.00
2018;01;27;12;00;8.91;81.00;0.00;0.00;0.00;0.00;1.48;14.04
2018;01;27;13;00;9.15;76.00;0.00;0.00;0.00;0.00;2.10;239.04
2018;01;27;14;00;9.22;75.00;0.00;0.00;0.00;0.00;0.36;180.00
2018;01;27;15;00;9.53;75.00;0.00;0.00;0.00;0.00;2.16;360.00
2018;01;27;16;00;9.72;74.00;0.00;0.00;0.00;0.00;3.62;354.29
2018;01;27;17;00;9.33;76.00;0.00;0.00;0.00;0.00;3.98;354.81
